pixel,value
1.202900000000000000e+04,4.380434111226350069e-04
1.203000000000000000e+04,2.248225981612668925e-19
1.203100000000000000e+04,-3.366427230834960938e+01
1.203200000000000000e+04,-5.531238503038163607e+35
1.203300000000000000e+04,-4.196740015775782805e-28
1.203400000000000000e+04,2.163312365612628995e-27
1.203500000000000000e+04,-6.099356037939200000e+13
1.203600000000000000e+04,2.876337820172827725e+32
1.203700000000000000e+04,4.443292606317427963e-33
1.203800000000000000e+04,-8.480162649617727488e+18
1.203900000000000000e+04,-3.375188738555631580e+22
1.204000000000000000e+04,-1.110912323846126400e-32
1.204100000000000000e+04,6.661094972478066733e-28
1.204200000000000000e+04,-2.719523855145587284e+22
1.204300000000000000e+04,5.510129769479472694e-40
1.204400000000000000e+04,-3.744965915532036439e+31
1.204500000000000000e+04,3.089135861955583096e-04
1.204600000000000000e+04,2.568640918302701328e+37
1.204700000000000000e+04,4.934639659110341717e-27
1.204800000000000000e+04,1.773478461339006009e+31
1.204900000000000000e+04,2.195868736290816000e+15
1.205000000000000000e+04,-8.192030856239359411e-21
1.205100000000000000e+04,-2.112169286041600000e+13
1.205200000000000000e+04,1.479526250000998784e-27
1.205300000000000000e+04,-1.029037657655972354e+28
1.205400000000000000e+04,2.103180000000000000e+06
1.205500000000000000e+04,2.302221507299016672e-28
1.205600000000000000e+04,1.914041813932954028e-09
1.205700000000000000e+04,5.365477506735771840e-10
1.205800000000000000e+04,-3.853495891503313427e-37
1.205900000000000000e+04,-5.400973874543748068e-15
1.206000000000000000e+04,-1.019188863845756185e-24
1.206100000000000000e+04,-6.335026367187500000e+03
1.206200000000000000e+04,-1.898297867414130183e+22
1.206300000000000000e+04,-2.078125000000000000e+00
1.206400000000000000e+04,-6.255918750000000000e+04
1.206500000000000000e+04,2.500540400000000000e+07
1.206600000000000000e+04,7.782929779282302602e+24
1.206700000000000000e+04,1.129175984715402592e-06
1.206800000000000000e+04,-6.791158700530448717e+37
1.206900000000000000e+04,-6.800413181684642258e-27
1.207000000000000000e+04,-5.183325754658134335e+34
1.207100000000000000e+04,1.662741938492778848e-14
1.207200000000000000e+04,-8.281260876694118700e-14
1.207300000000000000e+04,-1.685975298303545104e+32
1.207400000000000000e+04,7.909974950846121796e+35
1.207500000000000000e+04,1.297421773742910866e-27
1.207600000000000000e+04,8.346366553808934843e+24
1.207700000000000000e+04,-4.270867390901847589e+21
1.207800000000000000e+04,-2.766948974609375000e+03
1.207900000000000000e+04,-1.540106885800984891e+22
1.208000000000000000e+04,-2.904699997769193984e+28
1.208100000000000000e+04,-7.290755000000000000e+05
1.208200000000000000e+04,-1.243314614942414468e-31
1.208300000000000000e+04,-8.716288000000000000e+06
1.208400000000000000e+04,-2.436637003278008251e-11
1.208500000000000000e+04,-4.792742765857838094e-05
1.208600000000000000e+04,-4.138750333193027584e+18
1.208700000000000000e+04,4.353654080000000000e+08
1.208800000000000000e+04,1.792484029582680309e-21
1.208900000000000000e+04,-7.726640577370732052e+25
1.209000000000000000e+04,-3.401626768585523200e+16
1.209100000000000000e+04,-8.875742968750000000e+04
1.209200000000000000e+04,1.260823679393235775e-17
1.209300000000000000e+04,-2.697560477285672166e+33
1.209400000000000000e+04,nan
1.209500000000000000e+04,-7.448384131691909715e-09
1.209600000000000000e+04,-5.066179860122570585e+33
1.209700000000000000e+04,-4.587461951774571246e-17
1.209800000000000000e+04,2.189096009500081432e-19
1.209900000000000000e+04,-1.649123159421252677e-27
1.210000000000000000e+04,1.622025440000000000e+08
1.210100000000000000e+04,6.543538655293952521e-21
1.210200000000000000e+04,3.180519518762635048e+22
1.210300000000000000e+04,-6.606710081225973870e-30
1.210400000000000000e+04,3.619949218750000000e+03
1.210500000000000000e+04,-2.091762763001270287e-09
1.210600000000000000e+04,3.754913197605884783e-26
1.210700000000000000e+04,2.297054816776940673e-32
1.210800000000000000e+04,-1.379693226968670536e+21
1.210900000000000000e+04,1.032290623212264428e-25
1.211000000000000000e+04,-1.322692053076867383e-24
1.211100000000000000e+04,-2.306625987030510077e+24
1.211200000000000000e+04,1.606458161857343826e-19
1.211300000000000000e+04,5.755256176640000000e+11
1.211400000000000000e+04,3.006850192809619478e-40
1.211500000000000000e+04,2.014103283148692978e+29
1.211600000000000000e+04,-2.496190366202087521e-20
1.211700000000000000e+04,-6.468009150183194011e-36
1.211800000000000000e+04,-9.434114661919978310e-17
1.211900000000000000e+04,2.835331026289556549e+37
1.212000000000000000e+04,4.405105458633048730e-30
1.212100000000000000e+04,1.028974757330732701e-26
1.212200000000000000e+04,-6.673573819582377963e+34
1.212300000000000000e+04,1.108422020821057084e-22
1.212400000000000000e+04,-5.760729335579719042e-23
1.212500000000000000e+04,5.114349050018064246e-32
1.212600000000000000e+04,2.652754187583923340e-01
1.212700000000000000e+04,-3.069821794191062119e-22
1.212800000000000000e+04,-1.694422200000000000e+07
1.212900000000000000e+04,1.741953152000000000e+09
1.213000000000000000e+04,9.101403520617168397e-06
1.213100000000000000e+04,5.492870047696385427e-11
1.213200000000000000e+04,-4.936496259743066792e+30
1.213300000000000000e+04,1.372160000000000000e+05
1.213400000000000000e+04,3.179898763329779995e-21
1.213500000000000000e+04,9.672650098800659180e-01
1.213600000000000000e+04,2.793129906058311462e-02
1.213700000000000000e+04,-2.392690805844271271e-36
1.213800000000000000e+04,-9.833018730850962008e-13
1.213900000000000000e+04,1.244909551588328076e-17
1.214000000000000000e+04,-4.733455505371093750e+02
1.214100000000000000e+04,-6.940605904477292505e+25
1.214200000000000000e+04,-2.523303290945976257e-38
1.214300000000000000e+04,-1.691317780793849311e-27
1.214400000000000000e+04,-1.374533416124416000e+15
1.214500000000000000e+04,-6.167986679780803020e+30
1.214600000000000000e+04,-3.529272208780165120e+17
1.214700000000000000e+04,5.548456291348355482e+19
1.214800000000000000e+04,-4.376254930026625599e-20
1.214900000000000000e+04,-3.704528505667632450e-16
1.215000000000000000e+04,-2.401605032599779978e+38
1.215100000000000000e+04,2.277575246989727020e-02
1.215200000000000000e+04,1.136059290729463100e-04
1.215300000000000000e+04,1.508705875169116160e+17
1.215400000000000000e+04,-5.173203060543120448e-20
1.215500000000000000e+04,-2.984641252237438549e+37
1.215600000000000000e+04,8.583435937500000000e+04
1.215700000000000000e+04,1.508068481445312500e+03
1.215800000000000000e+04,2.594417953491210938e+01
1.215900000000000000e+04,9.734143161696434595e-18
1.216000000000000000e+04,7.670527407688254584e-11
1.216100000000000000e+04,-4.593589762491078834e+25
1.216200000000000000e+04,-1.041059847921133041e-02
1.216300000000000000e+04,-1.691317780793849311e-27
1.216400000000000000e+04,4.074552320000000000e+08
1.216500000000000000e+04,-7.447394412299823350e+21
1.216600000000000000e+04,-3.879214375000000000e+05
1.216700000000000000e+04,2.095993913891271619e+35
1.216800000000000000e+04,1.185013452800000000e+10
1.216900000000000000e+04,-4.018957351139340533e-31
1.217000000000000000e+04,7.532672487419500820e-22
1.217100000000000000e+04,-4.079628788125000532e+21
1.217200000000000000e+04,-4.264800839266472210e-27
1.217300000000000000e+04,-2.580746125478896043e-32
1.217400000000000000e+04,1.651753733789007583e-11
1.217500000000000000e+04,-2.681355457752943039e-03
1.217600000000000000e+04,6.919413757068779918e+36
1.217700000000000000e+04,3.579655544818909373e-24
1.217800000000000000e+04,1.120677763530843228e+36
1.217900000000000000e+04,-8.734675885977176637e+20
1.218000000000000000e+04,1.063295496095406634e-08
1.218100000000000000e+04,1.341476405514185899e-07
1.218200000000000000e+04,-7.802251900113077454e-12
1.218300000000000000e+04,5.360000000000000000e+02
1.218400000000000000e+04,-1.033896925039150633e-20
1.218500000000000000e+04,-7.418392583098859520e+17
1.218600000000000000e+04,1.804243492394644894e-35
1.218700000000000000e+04,7.065631360000000000e+08
1.218800000000000000e+04,7.003800702678931457e+23
1.218900000000000000e+04,-1.037171716366427398e+24
1.219000000000000000e+04,-3.975703600000000000e+07
1.219100000000000000e+04,-2.309311532464794778e+33
1.219200000000000000e+04,-2.681694128699941888e-27
1.219300000000000000e+04,-6.280747422216628134e+23
1.219400000000000000e+04,-1.092645560023105860e-23
1.219500000000000000e+04,8.044895232000000000e+09
1.219600000000000000e+04,-2.585935114458299606e+33
1.219700000000000000e+04,6.725613427926276685e-34
1.219800000000000000e+04,8.613832525432301122e+23
1.219900000000000000e+04,3.055845392940656747e+33
1.220000000000000000e+04,-1.905743049523200000e+13
1.220100000000000000e+04,-1.408589321504299767e-16
1.220200000000000000e+04,3.757748866863944494e-37
1.220300000000000000e+04,-4.649058915617843013e-16
1.220400000000000000e+04,-1.055276176221707533e-34
1.220500000000000000e+04,-1.123589106270940497e+25
1.220600000000000000e+04,1.427609848874270720e+17
1.220700000000000000e+04,3.410820633339435386e+23
1.220800000000000000e+04,8.815992354666129091e-24
1.220900000000000000e+04,2.871627310521535049e-17
1.221000000000000000e+04,-9.972975238334551989e-15
1.221100000000000000e+04,-5.555349387644330637e+23
1.221200000000000000e+04,-4.650929356800000000e+10
1.221300000000000000e+04,6.635358610569638273e+29
1.221400000000000000e+04,1.010103750000000000e+05
1.221500000000000000e+04,5.760179200000000000e+09
1.221600000000000000e+04,-7.026866070224896000e+15
1.221700000000000000e+04,-3.970707485349147511e+30
1.221800000000000000e+04,5.216595145625921073e+34
1.221900000000000000e+04,-8.058150258172247504e-10
1.222000000000000000e+04,-3.419442578830146625e-25
1.222100000000000000e+04,2.388129985444694715e-15
1.222200000000000000e+04,-1.096122805583579220e-28
1.222300000000000000e+04,-6.431485360349827209e+26
1.222400000000000000e+04,-1.343297998028800000e+14
1.222500000000000000e+04,-2.761988480000000000e+08
1.222600000000000000e+04,7.234714459627866745e-03
1.222700000000000000e+04,-7.540501408783615918e+20
1.222800000000000000e+04,-2.415931962148974040e-29
1.222900000000000000e+04,-1.674704378093538443e+25
1.223000000000000000e+04,-9.220475385282560000e+14
1.223100000000000000e+04,1.376107449343083855e-32
1.223200000000000000e+04,1.004814815521240234e+01
1.223300000000000000e+04,4.649058915617843013e-16
1.223400000000000000e+04,5.914700341048307381e-27
1.223500000000000000e+04,-8.471053408223572450e-26
1.223600000000000000e+04,-2.448043520000000000e+09
1.223700000000000000e+04,5.543841382400000000e+10
1.223800000000000000e+04,-4.801304676418269793e+22
1.223900000000000000e+04,-5.446354254679469112e-20
1.224000000000000000e+04,2.221279554358281953e+37
1.224100000000000000e+04,-3.666262187749094627e-34
1.224200000000000000e+04,-7.817180000000000000e+06
1.224300000000000000e+04,-4.540096597283049817e-19
1.224400000000000000e+04,4.094295040000000000e+08
1.224500000000000000e+04,-3.794825147451774683e-07
1.224600000000000000e+04,2.629305106971457917e-10
1.224700000000000000e+04,-3.019674325365869773e+19
1.224800000000000000e+04,-2.960277697638957761e-06
1.224900000000000000e+04,7.809486018314240000e+14
1.225000000000000000e+04,2.592988432574632970e+33
1.225100000000000000e+04,2.875745836772555672e-32
1.225200000000000000e+04,-3.850557194240000000e+11
1.225300000000000000e+04,-6.927637630131606777e-24
1.225400000000000000e+04,3.573394750244622812e-24
1.225500000000000000e+04,9.627041522098810941e-37
1.225600000000000000e+04,-1.135896739077089692e-38
1.225700000000000000e+04,3.021695312500000000e+05
1.225800000000000000e+04,-1.247624991974170296e+20
1.225900000000000000e+04,-2.115614168312352508e-26
1.226000000000000000e+04,3.642580051780167545e-35
1.226100000000000000e+04,-2.915801014751195908e-04
1.226200000000000000e+04,4.514775878906250000e+03
1.226300000000000000e+04,2.195456000000000000e+06
1.226400000000000000e+04,-9.250618934059096077e-14
1.226500000000000000e+04,-7.606491643659369858e-36
1.226600000000000000e+04,1.389704951889920000e+14
1.226700000000000000e+04,-2.445701279187452121e+36
1.226800000000000000e+04,3.978673543985794886e+25
1.226900000000000000e+04,-1.918303731712000000e+13
1.227000000000000000e+04,-6.947022419935891636e+26
1.227100000000000000e+04,-2.208560937500000000e+04
1.227200000000000000e+04,-2.658624699407198357e-36
1.227300000000000000e+04,-2.520259888162984417e-35
1.227400000000000000e+04,-4.523479901763494126e-08
1.227500000000000000e+04,7.735028017520443392e+18
1.227600000000000000e+04,5.336574438636219083e+26
1.227700000000000000e+04,4.577368870377540588e-02
1.227800000000000000e+04,-1.399546981374257482e-38
1.227900000000000000e+04,5.464583394971948582e+32
1.228000000000000000e+04,1.466984924446208528e-21
1.228100000000000000e+04,-3.302919454395280403e+28
1.228200000000000000e+04,-1.111990038984422829e+34
1.228300000000000000e+04,6.635358610569638273e+29
1.228400000000000000e+04,9.138667624907279149e-26
1.228500000000000000e+04,2.614746011234622208e-28
1.228600000000000000e+04,-2.650587362772563696e-18
1.228700000000000000e+04,1.200126582396154108e-34
1.228800000000000000e+04,-5.555313716252978101e+26
1.228900000000000000e+04,-5.465448225177600000e+14
1.229000000000000000e+04,-1.508251191750736835e+24
1.229100000000000000e+04,1.120365910341726730e+32
1.229200000000000000e+04,-6.424700306641036966e-22
1.229300000000000000e+04,-1.082443379708063559e-25
1.229400000000000000e+04,9.835373938650980398e-20
1.229500000000000000e+04,1.220513322217399910e+20
1.229600000000000000e+04,2.487356400000000000e+07
1.229700000000000000e+04,-2.451709570312500000e+04
1.229800000000000000e+04,-4.319029077181726720e+17
1.229900000000000000e+04,-1.089532271263744000e+17
1.230000000000000000e+04,-2.341449218750000000e+05
1.230100000000000000e+04,2.290658812853507698e-06
1.230200000000000000e+04,-1.636820442271994348e+20
1.230300000000000000e+04,-8.178710937500000000e-03
1.230400000000000000e+04,3.526540000000000000e+06
1.230500000000000000e+04,4.127819516870656000e+15
1.230600000000000000e+04,-7.957715018944428920e-38
1.230700000000000000e+04,-3.218467119215224744e-16
1.230800000000000000e+04,1.024416538710495433e+31
1.230900000000000000e+04,-7.419922874308348595e+25
1.231000000000000000e+04,-4.240621786313523200e+16
1.231100000000000000e+04,4.554090403908812800e+16
1.231200000000000000e+04,5.876098718715638825e-09
1.231300000000000000e+04,-1.340000000000000000e+02
1.231400000000000000e+04,1.365968057516173130e-35
1.231500000000000000e+04,-3.796122279608320000e+14
1.231600000000000000e+04,4.123703328865895427e-24
1.231700000000000000e+04,4.252840192000000000e+09
1.231800000000000000e+04,-1.495041728719692707e+22
1.231900000000000000e+04,-1.448847656250000000e+05
1.232000000000000000e+04,-1.114164115278981626e-04
1.232100000000000000e+04,1.867391014482507120e-35
1.232200000000000000e+04,3.840463863716521923e+37
1.232300000000000000e+04,3.271484375000000000e-02
1.232400000000000000e+04,4.728472000000000000e+06
1.232500000000000000e+04,3.754546996183040000e+14
1.232600000000000000e+04,-8.230593961028852122e+19
1.232700000000000000e+04,3.106615674057466577e+22
1.232800000000000000e+04,-3.082002495426593329e-29
1.232900000000000000e+04,-3.340736513285520204e-30
1.233000000000000000e+04,4.641874449921867818e-13
1.233100000000000000e+04,-4.591501770019531250e+02
1.233200000000000000e+04,2.118589440000000000e+09
1.233300000000000000e+04,1.658839652642409568e+29
1.233400000000000000e+04,-1.117543750000000000e+05
1.233500000000000000e+04,-2.762474105111323297e-05
1.233600000000000000e+04,1.801622592282129771e-31
1.233700000000000000e+04,-6.069055614091264000e+15
1.233800000000000000e+04,-2.508892442600568406e+29
1.233900000000000000e+04,-7.739317618935107333e-25
1.234000000000000000e+04,5.859167728772263217e-08
1.234100000000000000e+04,-2.593398206275666488e-31
1.234200000000000000e+04,5.382492065429687500e+01
1.234300000000000000e+04,2.093750000000000000e+00
1.234400000000000000e+04,-9.470254441756864594e-13
1.234500000000000000e+04,6.114829063415527344e+00
1.234600000000000000e+04,-1.572197750000000000e+06
1.234700000000000000e+04,7.136511216582656000e+16
1.234800000000000000e+04,-1.162601250825900934e-07
1.234900000000000000e+04,1.842910023697186261e-05
1.235000000000000000e+04,-2.630696663434480822e-16
